order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,customer_rating,returned
4810,Home,3084.0,28.31863432961873,Wallet,16,1,0.0,223.0,2.0,0,3.0,0
4811,Electronics,41924.0,6.2737728756374125,COD,283,10,3.0,144.9,3.0,1,2.0,0
4812,Home,7508.0,10.977981337474638,Prepaid_Card,167,3,1.0,39.7,6.0,1,,0
4813,Electronics,38252.0,42.16593731546738,COD,341,10,1.0,84.6,6.0,1,,0
4814,Beauty,1484.0,29.085092368854713,Prepaid_UPI,41,1,0.0,495.4,3.0,1,2.0,1
4815,Electronics,41460.0,35.35373870500846,COD,187,3,0.0,325.5,8.0,1,5.0,0
4816,Apparel,1570.0,23.106907187211114,COD,206,4,0.0,164.9,2.0,0,,1
4817,Apparel,1975.0,17.774027739797717,Prepaid_UPI,749,16,3.0,299.4,5.0,1,2.0,0
4818,Electronics,8210.0,33.49992445713147,Prepaid_UPI,128,0,0.0,756.0,4.0,1,3.0,0
4819,Home,7262.0,25.890295516839544,COD,151,4,0.0,348.3,5.0,1,2.0,1
4820,Home,5394.0,19.450599983679346,COD,497,12,2.0,109.4,2.0,0,1.0,1
4821,Home,2635.0,0.789894151878979,Wallet,1046,25,2.0,207.7,1.0,1,4.0,0
4822,Apparel,2196.0,36.308624459793634,COD,214,8,1.0,306.9,3.0,0,4.0,0
4823,Home,5589.0,28.60039467459076,COD,453,12,2.0,466.5,6.0,1,4.0,0
4824,Home,7295.0,12.906069262782204,Prepaid_Card,119,1,0.0,242.3,5.0,0,3.0,0
4825,Electronics,1445.0,39.68879101192076,COD,168,3,1.0,211.9,2.0,0,,0
4826,Electronics,25392.0,25.657187485999366,Prepaid_Card,726,18,2.0,163.2,7.0,1,1.0,0
4827,Apparel,1683.0,25.950982586426154,Prepaid_UPI,275,7,1.0,91.4,5.0,1,5.0,0
4828,Electronics,1802.0,35.25843364367253,Prepaid_Card,109,2,0.0,367.9,6.0,1,4.0,0
4829,Footwear,3550.0,32.03059930457948,Prepaid_Card,187,2,0.0,206.2,4.0,0,2.0,1
4830,Beauty,1681.0,26.405117186962677,Prepaid_Card,478,10,3.0,89.5,1.0,0,3.0,1
4831,Home,2416.0,19.171224196825044,Prepaid_UPI,1,1,0.0,147.7,8.0,0,3.0,1
4832,Apparel,1640.0,51.754962313517936,COD,192,0,0.0,273.4,4.0,1,3.0,0
4833,Home,1308.0,10.992987687039786,COD,1126,20,3.0,246.0,7.0,1,2.0,1
4834,Footwear,3796.0,33.1895775849112,Prepaid_UPI,548,14,6.0,337.1,4.0,0,3.0,0
4835,Electronics,39141.0,20.742112504415097,COD,662,14,5.0,172.2,5.0,1,2.0,0
4836,Footwear,2442.0,28.820704411947567,COD,10,1,0.0,228.3,1.0,0,4.0,0
4837,Apparel,1313.0,40.50134977555409,COD,303,10,1.0,75.9,3.0,1,5.0,0
4838,Apparel,1124.0,17.32632359546812,Prepaid_UPI,834,17,0.0,156.5,8.0,1,1.0,1
4839,Apparel,1022.0,31.027545132004963,COD,460,7,0.0,411.3,6.0,1,1.0,0
4840,Apparel,1971.0,25.98335920764659,Prepaid_UPI,41,0,0.0,265.9,7.0,1,1.0,1
4841,Footwear,1719.0,12.38047758582524,Prepaid_UPI,895,19,0.0,193.4,6.0,0,3.0,1
4842,Electronics,18845.0,40.87148498078812,Prepaid_Card,354,8,2.0,360.4,5.0,1,1.0,0
4843,Apparel,940.0,32.66781693510836,COD,45,2,0.0,285.4,7.0,0,4.0,0
4844,Electronics,29964.0,15.481751027324972,Prepaid_UPI,1186,27,1.0,428.0,7.0,1,2.0,0
4845,Electronics,36863.0,38.553906658571194,COD,2500,56,17.0,105.8,5.0,0,5.0,0
4846,Apparel,696.0,9.528705248904506,Wallet,71,4,0.0,295.3,5.0,0,4.0,1
4847,Apparel,859.0,21.565986056723013,Prepaid_UPI,330,9,2.0,261.2,7.0,1,3.0,1
4848,Home,1102.0,15.561642481658268,COD,204,4,1.0,401.7,2.0,1,3.0,0
4849,Apparel,688.0,33.26967983529986,Prepaid_UPI,220,6,1.0,147.3,4.0,0,3.0,0
4850,Footwear,2128.0,14.804749667003009,Prepaid_Card,873,16,1.0,314.6,1.0,0,1.0,1
4851,Apparel,1797.0,33.37724675441566,Prepaid_Card,287,9,1.0,20.7,2.0,0,3.0,0
4852,Footwear,2666.0,30.91690213883552,Prepaid_Card,41,1,0.0,387.3,5.0,0,5.0,0
4853,Footwear,713.0,16.37126278880241,Prepaid_Card,423,7,1.0,335.6,6.0,1,1.0,0
4854,Apparel,1525.0,49.44576387184454,Prepaid_UPI,197,4,0.0,121.8,9.0,0,1.0,0
4855,Apparel,1832.0,10.821480254148021,Prepaid_UPI,404,11,2.0,228.5,4.0,1,2.0,0
4856,Beauty,1075.0,0.8647887091485877,COD,178,2,0.0,107.6,4.0,1,2.0,0
4857,Electronics,11932.0,34.84148705003034,Prepaid_Card,1162,27,16.0,104.0,4.0,0,3.0,0
4858,Home,6182.0,0.0,Prepaid_UPI,268,8,0.0,261.4,5.0,1,5.0,0
4859,Apparel,443.0,44.37725239495959,Prepaid_UPI,104,2,0.0,376.5,8.0,0,3.0,0
4860,Apparel,1868.0,23.5263081478955,Prepaid_Card,723,14,1.0,361.3,5.0,0,2.0,0
4861,Electronics,36427.0,0.5952238779214305,COD,317,7,1.0,294.1,2.0,0,4.0,0
4862,Footwear,4052.0,7.773032462839428,Prepaid_UPI,324,4,1.0,80.2,5.0,0,2.0,0
4863,Apparel,561.0,0.0,COD,604,12,4.0,319.7,5.0,0,4.0,1
4864,Footwear,931.0,27.74324429055314,COD,157,1,0.0,308.6,4.0,0,1.0,1
4865,Home,7020.0,2.0962874351161283,Prepaid_Card,531,12,3.0,355.2,4.0,0,3.0,0
4866,Apparel,1255.0,29.531335460439223,COD,115,0,0.0,139.0,9.0,0,1.0,0
4867,Apparel,1106.0,17.427637728196384,COD,294,7,1.0,171.0,3.0,0,5.0,1
4868,Apparel,1432.0,14.869537896818589,COD,42,3,0.0,681.4,1.0,0,1.0,0
4869,Electronics,3766.0,29.640189502923903,Prepaid_UPI,58,4,1.0,26.7,3.0,0,2.0,0
4870,Home,5257.0,31.35266994442138,Wallet,541,10,1.0,104.0,3.0,0,5.0,0
4871,Electronics,42595.0,39.18704308068183,Prepaid_Card,572,11,5.0,274.2,2.0,1,2.0,0
4872,Apparel,1616.0,12.49332495654072,COD,693,17,2.0,134.4,4.0,0,,0
4873,Home,3877.0,21.552858060086045,Prepaid_UPI,19,2,0.0,209.2,8.0,0,3.0,0
4874,Home,7699.0,12.47009301202884,COD,33,0,0.0,226.7,2.0,1,,0
4875,Electronics,31357.0,24.444812133201918,Wallet,354,7,0.0,315.4,1.0,1,1.0,0
4876,Home,739.0,10.325654720948027,Prepaid_Card,472,11,2.0,248.0,6.0,0,4.0,0
4877,Apparel,1606.0,15.638549042492233,COD,17,0,0.0,52.2,4.0,1,4.0,0
4878,Home,760.0,15.714992353434063,Prepaid_Card,357,9,5.0,144.6,4.0,1,2.0,0
4879,Electronics,14657.0,26.400414160408165,COD,1566,37,8.0,197.7,7.0,1,3.0,0
4880,Electronics,28167.0,22.044324508518674,Prepaid_UPI,1239,27,2.0,383.9,3.0,1,2.0,0
4881,Apparel,788.0,29.594524086530804,COD,229,2,0.0,172.1,1.0,0,,0
4882,Home,594.0,20.395051267811223,Prepaid_UPI,232,8,1.0,237.3,6.0,0,5.0,0
4883,Home,5058.0,13.30370999785799,Prepaid_UPI,247,6,1.0,269.5,4.0,0,4.0,0
4884,Electronics,13721.0,24.869243458862098,Prepaid_UPI,178,5,0.0,262.6,4.0,0,2.0,0
4885,Footwear,2632.0,8.242240849137433,Prepaid_UPI,15,0,0.0,240.4,1.0,1,5.0,0
4886,Footwear,1545.0,30.5373672366903,COD,91,0,0.0,122.8,2.0,1,5.0,1
4887,Apparel,1636.0,17.718022180527377,Prepaid_Card,69,2,0.0,172.2,4.0,1,1.0,1
4888,Home,7197.0,25.067791145493025,Prepaid_UPI,1077,26,7.0,369.5,2.0,1,2.0,0
4889,Electronics,4992.0,25.300360074178926,COD,240,3,1.0,410.8,7.0,0,5.0,0
4890,Beauty,1998.0,46.02318226578309,COD,419,9,3.0,440.1,4.0,1,5.0,1
4891,Apparel,681.0,27.723755523441692,COD,489,8,0.0,156.0,4.0,0,,0
4892,Apparel,993.0,23.09828429604658,COD,66,0,0.0,186.5,7.0,0,2.0,0
4893,Electronics,16853.0,11.614437702093173,Prepaid_UPI,535,11,0.0,292.5,3.0,0,3.0,0
4894,Apparel,771.0,34.03577732395757,Prepaid_Card,61,2,0.0,589.1,5.0,0,2.0,0
4895,Home,879.0,17.946917193812176,Prepaid_UPI,220,1,0.0,797.6,5.0,0,1.0,1
4896,Electronics,34860.0,0.0,Wallet,99,5,1.0,155.8,6.0,1,3.0,0
4897,Apparel,1829.0,19.07367666608004,COD,188,4,0.0,141.9,5.0,0,3.0,1
4898,Electronics,44861.0,24.87234691552321,Prepaid_UPI,414,12,1.0,91.7,6.0,0,2.0,0
4899,Footwear,4238.0,9.722414535209717,COD,594,15,2.0,324.8,3.0,1,2.0,0
4900,Footwear,2239.0,20.227295423353983,COD,129,5,0.0,82.1,3.0,0,1.0,1
4901,Electronics,7042.0,20.927757450263464,COD,35,5,1.0,305.1,4.0,1,5.0,0
4902,Apparel,419.0,21.16138158586271,COD,730,15,0.0,309.9,6.0,0,2.0,0
4903,Apparel,1357.0,40.51962804573182,COD,12,1,0.0,538.3,5.0,0,4.0,1
4904,Footwear,3942.0,2.326632082229324,Prepaid_Card,24,0,0.0,139.1,6.0,1,3.0,0
4905,Home,2363.0,52.50703688778346,COD,341,7,0.0,51.6,3.0,1,,0
4906,Home,1832.0,21.507470197131877,COD,258,7,1.0,96.8,2.0,0,,0
4907,Footwear,2256.0,30.703168509286932,Prepaid_UPI,657,17,1.0,199.5,3.0,1,1.0,0
4908,Apparel,2008.0,23.917543998067828,COD,2,0,0.0,137.2,3.0,1,4.0,0
4909,Home,3778.0,0.0,Prepaid_UPI,158,1,0.0,174.0,2.0,1,3.0,0
4910,Apparel,1701.0,6.151335175211866,Wallet,331,8,1.0,366.3,4.0,0,2.0,0
4911,Apparel,1233.0,14.13586180543316,Prepaid_UPI,122,1,0.0,179.3,2.0,0,2.0,0
4912,Electronics,17536.0,36.90579727175447,Prepaid_Card,27,0,0.0,185.4,3.0,1,1.0,0
4913,Electronics,20512.0,1.235182963754287,Prepaid_Card,652,16,3.0,269.3,2.0,0,5.0,0
4914,Beauty,1956.0,9.16393859438376,Prepaid_Card,1828,42,6.0,156.1,2.0,1,4.0,0
4915,Electronics,34243.0,24.47276260417384,Wallet,361,10,0.0,307.8,2.0,1,4.0,0
4916,Footwear,2227.0,29.092846716744045,Wallet,362,7,2.0,375.3,2.0,1,5.0,0
4917,Footwear,1570.0,28.640813152472514,Prepaid_Card,334,9,1.0,141.8,6.0,1,1.0,0
4918,Home,1371.0,7.2399232941442655,Prepaid_Card,194,4,1.0,515.3,4.0,0,3.0,0
4919,Beauty,153.0,0.0,Prepaid_UPI,692,15,4.0,85.9,5.0,1,3.0,0
4920,Electronics,6161.0,30.08589464819549,COD,1399,29,3.0,100.3,4.0,1,3.0,0
4921,Electronics,8412.0,43.49685912309593,Prepaid_Card,273,2,0.0,186.6,6.0,0,2.0,0
4922,Apparel,1642.0,16.820475769364712,Prepaid_Card,160,0,0.0,105.1,6.0,1,3.0,0
4923,Apparel,1872.0,4.829702732739509,Prepaid_UPI,154,4,0.0,269.2,6.0,0,5.0,0
4924,Footwear,3448.0,15.55179516302735,COD,64,0,0.0,760.4,4.0,1,1.0,1
4925,Electronics,32878.0,27.910938600770958,COD,109,0,0.0,188.0,4.0,0,5.0,1
4926,Electronics,44751.0,18.502852648350498,COD,96,1,0.0,180.6,2.0,1,2.0,0
4927,Apparel,2133.0,43.10790462272219,Prepaid_Card,519,12,1.0,100.4,3.0,0,1.0,1
4928,Electronics,12976.0,35.87456079106431,Wallet,198,5,1.0,855.6,6.0,1,3.0,0
4929,Home,1417.0,24.765070993063773,Prepaid_UPI,12,0,0.0,510.3,3.0,0,4.0,0
4930,Apparel,676.0,0.0,COD,80,2,0.0,406.4,4.0,0,5.0,0
4931,Footwear,4082.0,11.616045567383196,COD,218,4,1.0,212.0,6.0,0,4.0,0
4932,Home,1088.0,13.779665104815011,Prepaid_UPI,128,4,1.0,438.0,5.0,0,2.0,1
4933,Footwear,1861.0,10.800760275280094,Prepaid_UPI,7,0,0.0,327.6,5.0,1,1.0,1
4934,Apparel,1355.0,24.862319077973876,Prepaid_Card,627,14,2.0,156.8,4.0,1,1.0,0
4935,Home,5024.0,25.17163121552845,COD,34,3,0.0,842.5,6.0,0,,0
4936,Apparel,1472.0,0.0,COD,926,22,1.0,59.1,3.0,1,2.0,1
4937,Electronics,35645.0,34.06897093091727,Prepaid_UPI,317,7,0.0,198.0,5.0,1,3.0,0
4938,Footwear,2787.0,22.24185559489498,Prepaid_Card,73,1,0.0,146.0,4.0,0,5.0,0
4939,Home,6853.0,27.364621202629166,COD,1795,39,7.0,33.4,6.0,1,2.0,0
4940,Apparel,552.0,33.17239502302787,Wallet,418,5,1.0,30.6,6.0,1,5.0,0
4941,Footwear,3936.0,10.495454209897513,Prepaid_Card,905,22,1.0,58.5,5.0,1,2.0,0
4942,Apparel,1462.0,40.883585339737294,Wallet,978,20,0.0,590.8,7.0,0,,0
4943,Home,2017.0,19.873096643692403,Prepaid_Card,101,4,1.0,173.2,6.0,0,1.0,1
4944,Beauty,2448.0,44.68820839850403,Prepaid_Card,172,4,0.0,203.9,4.0,1,3.0,0
4945,Electronics,42360.0,8.591013470782375,Wallet,266,9,1.0,176.6,5.0,1,4.0,0
4946,Footwear,3883.0,43.57369910396336,Wallet,628,15,2.0,181.8,5.0,0,4.0,1
4947,Home,7319.0,8.440239634486632,Wallet,165,5,1.0,55.8,7.0,0,5.0,1
4948,Footwear,2029.0,60.231719299083856,Prepaid_UPI,444,9,0.0,292.1,1.0,1,5.0,0
4949,Home,2054.0,7.722493549238521,Prepaid_Card,135,0,0.0,315.4,7.0,1,3.0,0
4950,Home,1708.0,37.848800806830894,COD,20,1,0.0,161.7,1.0,1,3.0,0
4951,Apparel,1973.0,16.564086644612466,COD,17,0,0.0,376.2,5.0,1,1.0,1
4952,Footwear,3807.0,32.72533575499823,Wallet,170,3,0.0,597.3,5.0,1,4.0,1
4953,Apparel,2166.0,21.392123993114986,COD,209,2,0.0,62.4,4.0,0,1.0,0
4954,Beauty,2143.0,5.631544369559297,Prepaid_UPI,415,8,2.0,209.4,6.0,0,5.0,1
4955,Apparel,1538.0,0.0,Wallet,453,11,2.0,290.3,2.0,0,4.0,1
4956,Apparel,656.0,59.6137494428934,Wallet,54,2,0.0,67.9,3.0,0,2.0,0
4957,Footwear,1159.0,23.095363384225195,Wallet,200,4,0.0,515.3,2.0,1,2.0,1
4958,Apparel,1253.0,0.0,Prepaid_Card,164,4,1.0,351.5,3.0,1,2.0,0
4959,Electronics,34829.0,26.5391290969736,Prepaid_Card,19,0,0.0,355.3,7.0,0,3.0,0
4960,Home,1634.0,32.3437998479474,Wallet,51,6,1.0,516.3,7.0,1,4.0,0
4961,Apparel,2048.0,11.273788247290026,COD,1317,30,2.0,205.9,4.0,1,2.0,0
4962,Apparel,1631.0,11.374681931445922,COD,27,0,0.0,209.3,5.0,1,2.0,0
4963,Electronics,14879.0,21.702372294400252,Wallet,755,19,6.0,246.7,9.0,0,3.0,0
4964,Apparel,1994.0,40.03891346143263,Prepaid_UPI,863,22,8.0,306.5,4.0,1,2.0,0
4965,Apparel,1478.0,23.4994017973454,Prepaid_Card,2500,54,5.0,317.3,3.0,0,,0
4966,Apparel,1720.0,43.94837956513729,COD,16,0,0.0,126.0,7.0,0,2.0,0
4967,Electronics,18082.0,38.968287587953625,Prepaid_Card,129,0,0.0,98.0,3.0,0,5.0,0
4968,Apparel,1108.0,18.568228386047355,Wallet,109,1,0.0,333.9,2.0,0,5.0,0
4969,Apparel,423.0,0.0,Prepaid_Card,540,12,2.0,317.7,6.0,1,1.0,0
4970,Home,4442.0,18.5999374180547,COD,469,7,2.0,443.8,7.0,1,,0
4971,Home,6158.0,29.897236005925304,Prepaid_Card,318,6,0.0,396.7,3.0,1,2.0,0
4972,Apparel,2144.0,22.89840214569204,Prepaid_UPI,297,6,1.0,81.7,4.0,1,3.0,1
4973,Apparel,2006.0,31.516372475369423,Wallet,100,3,0.0,99.2,6.0,0,3.0,0
4974,Footwear,848.0,34.9512996422458,COD,956,22,2.0,137.3,3.0,0,3.0,0
4975,Home,7850.0,29.962878301238277,Prepaid_Card,459,11,0.0,267.0,7.0,0,3.0,0
4976,Electronics,7747.0,17.870071689215116,COD,26,4,0.0,492.9,8.0,1,4.0,0
4977,Electronics,3001.0,29.798252124880182,Prepaid_Card,63,4,1.0,266.9,2.0,1,4.0,0
4978,Apparel,1748.0,55.53226347293409,COD,203,5,1.0,225.0,2.0,1,5.0,1
4979,Footwear,4124.0,0.0,Prepaid_Card,1474,31,4.0,103.2,1.0,1,5.0,1
4980,Beauty,2382.0,29.3093120033719,Prepaid_Card,1513,32,6.0,218.5,3.0,1,2.0,0
4981,Beauty,2089.0,49.48004927583599,COD,89,0,0.0,351.3,2.0,1,,0
4982,Apparel,769.0,4.381150058733397,COD,1333,30,9.0,184.9,7.0,1,4.0,0
4983,Apparel,677.0,37.01650137768873,COD,107,3,0.0,167.4,2.0,0,2.0,0
4984,Apparel,506.0,39.020758668499404,COD,224,7,0.0,422.3,4.0,0,2.0,1
4985,Apparel,1448.0,0.0,Prepaid_UPI,717,16,2.0,309.5,5.0,0,4.0,0
4986,Electronics,22540.0,32.68542571627287,COD,272,8,0.0,395.5,3.0,1,4.0,0
4987,Home,1141.0,17.930261482583056,COD,130,5,1.0,141.6,5.0,0,,0
4988,Apparel,1237.0,21.093313052352205,Wallet,1789,38,1.0,574.9,6.0,1,4.0,0
4989,Beauty,1483.0,17.12567912170451,COD,267,5,0.0,162.3,11.0,0,4.0,0
4990,Apparel,1701.0,41.69033637151947,Prepaid_UPI,748,17,2.0,202.4,5.0,1,4.0,1
4991,Apparel,1146.0,20.31818469400859,Prepaid_Card,255,4,0.0,332.9,1.0,1,2.0,0
4992,Footwear,1773.0,15.05029698024052,Prepaid_UPI,260,5,2.0,163.3,6.0,1,2.0,0
4993,Home,5426.0,15.304367299866854,Prepaid_Card,169,4,1.0,283.8,5.0,1,3.0,1
4994,Electronics,31169.0,16.885150661663662,COD,245,5,1.0,289.6,6.0,1,5.0,1
4995,Home,2382.0,5.806967201041953,Prepaid_UPI,20,0,0.0,211.3,4.0,0,1.0,0
4996,Apparel,436.0,14.91798913645785,Prepaid_UPI,55,0,0.0,298.1,6.0,1,,0
4997,Apparel,2102.0,23.76504437055129,COD,211,6,1.0,180.9,4.0,1,5.0,1
4998,Electronics,34282.0,28.065721299737667,Prepaid_UPI,301,8,2.0,309.4,5.0,0,5.0,0
4999,Electronics,10008.0,40.0605858676421,Prepaid_Card,154,2,0.0,352.3,5.0,1,1.0,1
5000,Home,4656.0,25.614683493126353,Wallet,781,15,5.0,241.8,5.0,1,1.0,0
5001,Apparel,1471.0,14.88295405604697,Prepaid_UPI,1688,40,4.0,378.0,4.0,0,1.0,1
5002,Home,1270.0,6.834400092775628,COD,850,22,4.0,144.3,7.0,0,2.0,0
5003,Footwear,1267.0,26.41730321209903,Prepaid_UPI,55,2,0.0,246.5,8.0,1,1.0,0
5004,Apparel,2122.0,20.239438288632428,Wallet,140,2,0.0,620.1,9.0,0,1.0,0
5005,Apparel,1314.0,20.735241339787382,Prepaid_UPI,451,12,1.0,243.3,5.0,1,4.0,0
5006,Electronics,9585.0,25.937942757221467,COD,46,2,0.0,212.9,5.0,1,1.0,0
5007,Footwear,3690.0,29.790836218670947,Prepaid_UPI,210,4,0.0,114.3,5.0,0,3.0,0
5008,Home,3923.0,26.046028362047053,Prepaid_Card,114,4,0.0,151.6,3.0,1,3.0,0
5009,Home,5216.0,19.44222845132948,COD,1014,21,4.0,231.5,6.0,1,3.0,0
5010,Electronics,14231.0,9.97927293934852,Prepaid_UPI,15,0,0.0,426.0,4.0,0,5.0,0
5011,Apparel,504.0,12.808228466859468,Prepaid_Card,783,18,1.0,366.4,6.0,0,2.0,0
5012,Electronics,8425.0,34.723897376881446,Prepaid_UPI,252,6,1.0,507.0,2.0,0,4.0,0
5013,Apparel,2151.0,15.646206424049193,Prepaid_UPI,192,6,2.0,132.1,6.0,1,4.0,1
5014,Footwear,2994.0,1.8093581134380798,COD,691,18,3.0,290.2,7.0,1,,0
5015,Apparel,1896.0,39.39362022268349,Wallet,43,0,0.0,243.8,3.0,0,3.0,1
5016,Apparel,439.0,7.864322616537711,Prepaid_Card,6,0,0.0,255.0,4.0,0,1.0,1
5017,Electronics,34727.0,22.528706557105334,Prepaid_Card,142,7,2.0,351.8,4.0,0,2.0,0
5018,Electronics,22441.0,29.36744627814177,COD,120,1,0.0,330.7,4.0,0,5.0,0
5019,Home,5423.0,22.04827563306667,COD,14,0,0.0,318.3,8.0,1,3.0,1
5020,Electronics,16889.0,0.0,Prepaid_UPI,240,1,0.0,331.0,5.0,1,2.0,0
5021,Beauty,1609.0,27.857319949100898,Prepaid_Card,213,5,1.0,59.9,2.0,0,5.0,0
5022,Footwear,642.0,41.89694875188118,Wallet,13,1,0.0,633.0,3.0,0,3.0,0
5023,Footwear,682.0,33.797983419997855,Wallet,130,4,0.0,250.5,1.0,0,5.0,0
5024,Home,6451.0,0.0,Prepaid_UPI,68,0,0.0,362.6,3.0,0,5.0,0
5025,Home,1258.0,53.90866484504052,COD,424,9,0.0,837.2,2.0,0,1.0,0
5026,Home,408.0,2.112226720985369,Prepaid_UPI,11,1,0.0,426.4,2.0,1,1.0,0
5027,Electronics,41166.0,5.823708105331821,COD,302,7,0.0,168.3,4.0,1,1.0,1
5028,Electronics,12830.0,33.72816390305937,Prepaid_UPI,191,2,0.0,224.2,2.0,1,2.0,0
5029,Home,4784.0,28.79262176338475,Prepaid_Card,442,10,5.0,428.0,4.0,1,,1
5030,Apparel,1910.0,23.205026578597128,Wallet,12,0,0.0,494.9,5.0,0,5.0,0
5031,Apparel,1743.0,13.458906367053363,COD,289,3,0.0,246.0,5.0,0,5.0,1
5032,Footwear,687.0,41.96285092344725,COD,131,4,1.0,78.4,5.0,1,1.0,0
5033,Apparel,1410.0,21.4101122472754,Wallet,876,20,3.0,139.6,1.0,1,4.0,0
5034,Electronics,24931.0,0.0,Prepaid_Card,98,3,0.0,182.9,3.0,0,2.0,0
5035,Home,2996.0,40.48449924967695,Prepaid_UPI,450,9,0.0,285.2,7.0,1,1.0,0
5036,Apparel,1756.0,25.28927489450762,Wallet,525,13,3.0,301.1,9.0,1,5.0,0
5037,Footwear,4356.0,38.72510060931954,Prepaid_Card,142,5,1.0,369.3,6.0,1,,1
5038,Apparel,665.0,30.588229351837366,Prepaid_Card,214,8,1.0,414.2,5.0,1,1.0,0
5039,Footwear,1081.0,57.874341193085314,Prepaid_Card,1455,34,1.0,36.0,3.0,1,3.0,0
5040,Footwear,3439.0,17.350445923116585,Prepaid_UPI,261,7,1.0,197.4,7.0,1,4.0,1
5041,Apparel,1218.0,22.241398619818284,Wallet,329,5,1.0,411.1,4.0,1,3.0,0
5042,Apparel,1831.0,32.79745965939688,COD,433,9,1.0,540.6,4.0,1,4.0,0
5043,Apparel,654.0,17.443115712899385,Prepaid_UPI,251,3,1.0,315.0,7.0,0,3.0,0
5044,Electronics,2946.0,34.03956563245437,COD,103,1,0.0,119.5,1.0,0,2.0,0
5045,Apparel,1656.0,0.0,Prepaid_Card,407,13,2.0,264.6,4.0,0,4.0,0
5046,Beauty,2488.0,20.908251162614853,Prepaid_UPI,906,18,2.0,457.3,1.0,0,1.0,0
5047,Apparel,571.0,20.455112970003142,Prepaid_UPI,442,5,1.0,93.2,6.0,0,,0
5048,Footwear,3957.0,19.91177179767793,Prepaid_Card,670,17,1.0,123.2,8.0,0,4.0,0
5049,Apparel,1094.0,8.846095772373308,COD,243,4,1.0,125.9,6.0,0,1.0,1
5050,Beauty,189.0,35.59184257819449,COD,969,23,2.0,17.6,9.0,1,2.0,1
5051,Apparel,1318.0,14.433327643420952,COD,44,0,0.0,329.6,5.0,0,2.0,0
5052,Electronics,13414.0,25.00411600107979,COD,435,9,1.0,148.0,8.0,1,4.0,1
5053,Home,5639.0,21.442545404284676,Prepaid_UPI,9,3,1.0,25.1,1.0,0,1.0,0
5054,Apparel,918.0,29.505463117806958,COD,159,1,0.0,459.6,5.0,0,5.0,0
5055,Footwear,2427.0,43.46441198355831,COD,455,10,0.0,236.1,2.0,1,3.0,1
5056,Apparel,761.0,24.92655782820051,Prepaid_UPI,899,21,1.0,638.8,5.0,1,,0
5057,Home,6676.0,34.62095539572239,COD,189,3,1.0,358.5,4.0,1,5.0,1
5058,Home,7426.0,24.173052577593815,COD,132,3,0.0,240.3,4.0,0,2.0,1
5059,Home,3406.0,14.409877091102654,Wallet,87,2,0.0,385.7,4.0,0,1.0,0
5060,Apparel,1208.0,19.87663695160088,COD,178,5,0.0,137.8,7.0,0,4.0,1
5061,Apparel,2169.0,17.746864278657817,COD,113,6,0.0,293.7,5.0,0,3.0,1
5062,Apparel,656.0,30.522431978793023,Prepaid_Card,148,9,0.0,290.4,5.0,0,3.0,0
5063,Apparel,1856.0,23.59978063403776,COD,554,13,1.0,224.7,5.0,0,2.0,0
5064,Apparel,1421.0,10.086031261569973,COD,457,10,2.0,102.7,6.0,0,3.0,1
5065,Beauty,2220.0,18.67056603830196,COD,67,2,0.0,283.9,4.0,1,,1
5066,Electronics,14008.0,0.0,COD,89,2,0.0,276.2,2.0,1,,0
5067,Home,2580.0,19.230952170243732,Prepaid_UPI,222,2,0.0,162.7,7.0,0,2.0,0
5068,Electronics,15471.0,22.01958801856373,Prepaid_Card,859,19,6.0,96.0,4.0,0,5.0,0
5069,Apparel,430.0,49.12672300578908,COD,250,8,1.0,148.3,5.0,0,3.0,1
5070,Electronics,8641.0,42.22678091266713,COD,247,3,1.0,565.5,6.0,1,4.0,0
5071,Apparel,2190.0,6.488881035304242,Wallet,889,18,2.0,170.9,2.0,0,2.0,1
5072,Electronics,12104.0,25.026541289976695,COD,107,1,0.0,282.6,3.0,1,3.0,0
5073,Electronics,2072.0,25.289654711831215,Prepaid_UPI,758,18,3.0,273.5,1.0,0,3.0,0
5074,Electronics,13400.0,18.54343970852815,COD,1569,40,1.0,220.1,4.0,1,2.0,0
5075,Beauty,1110.0,19.499672126781753,Wallet,1345,28,3.0,581.6,7.0,1,5.0,0
5076,Apparel,1386.0,16.690753850617057,COD,817,18,4.0,344.6,4.0,0,1.0,0
5077,Electronics,4203.0,50.09062730324959,COD,117,3,0.0,322.3,8.0,1,3.0,0
5078,Apparel,1823.0,15.757236198490835,Prepaid_Card,2190,48,15.0,243.5,5.0,0,4.0,0
5079,Electronics,37357.0,27.114057153989023,COD,506,11,1.0,170.0,3.0,1,1.0,1
5080,Home,1941.0,0.0,Prepaid_UPI,113,2,0.0,249.0,3.0,1,1.0,0
5081,Apparel,1837.0,34.35352575099784,Prepaid_Card,234,11,2.0,349.4,8.0,0,2.0,0
5082,Home,3083.0,39.76382210878654,Prepaid_UPI,96,4,1.0,390.9,6.0,1,1.0,0
5083,Electronics,19732.0,6.219549563490668,COD,1056,23,0.0,350.4,4.0,1,,0
5084,Apparel,2085.0,14.321698748673708,Prepaid_UPI,104,5,1.0,52.8,5.0,0,1.0,0
5085,Beauty,2246.0,28.772552801895696,COD,226,6,1.0,78.1,4.0,0,5.0,0
